frame,id,left,top,width,height,confidence,x,y,z
867,12,912.118,91.134,32.13900000000001,48.57000000000001,0.884,-1,-1,-1
867,43,925.843,80.587,87.20799999999997,63.438,0.793,-1,-1,-1
867,138,473.664,299.429,383.8910000000001,236.72900000000004,0.881,-1,-1,-1
867,3,1288.769,361.59,225.865,175.618,0.998,-1,-1,-1
867,140,823.462,60.72,91.71100000000001,83.46000000000001,0.875,-1,-1,-1
868,12,909.617,91.075,33.19399999999996,49.760000000000005,0.916,-1,-1,-1
868,1,1177.964,99.08,49.61699999999996,57.643000000000015,0.923,-1,-1,-1
868,43,924.647,80.485,88.21500000000003,63.897000000000006,0.769,-1,-1,-1
868,3,1284.964,362.23,232.48700000000008,176.32799999999997,0.997,-1,-1,-1
868,138,488.382,301.809,373.0950000000001,241.089,0.93,-1,-1,-1
868,140,821.106,59.04,93.71399999999994,85.702,0.886,-1,-1,-1
869,12,906.593,90.976,35.76099999999997,50.94,0.932,-1,-1,-1
869,1,1177.849,98.711,49.56899999999996,57.89299999999999,0.911,-1,-1,-1
869,43,924.264,80.627,88.90800000000002,63.919,0.734,-1,-1,-1
869,3,1288.117,362.313,226.42200000000003,175.00099999999998,0.998,-1,-1,-1
869,138,500.153,298.025,364.7850000000001,244.13599999999997,0.944,-1,-1,-1
869,140,821.057,60.31,91.76999999999998,83.429,0.907,-1,-1,-1
870,12,906.705,92.078,34.99300000000005,49.656000000000006,0.941,-1,-1,-1
870,1,1178.133,98.727,49.39499999999998,58.093999999999994,0.916,-1,-1,-1
870,43,923.777,80.617,89.293,64.04300000000002,0.735,-1,-1,-1
870,138,510.104,304.126,360.3,238.05700000000002,0.955,-1,-1,-1
870,3,1288.035,362.33,226.54700000000003,175.12100000000004,0.998,-1,-1,-1
870,140,818.523,63.49,93.76599999999996,80.863,0.885,-1,-1,-1
871,12,906.414,91.936,35.22500000000002,49.446,0.93,-1,-1,-1
871,1,1177.666,100.079,50.75,55.36,0.931,-1,-1,-1
871,43,923.713,80.763,89.144,63.74799999999999,0.714,-1,-1,-1
871,3,1283.949,362.846,233.7550000000001,175.93399999999997,0.997,-1,-1,-1
871,138,530.779,308.832,343.808,240.61199999999997,0.98,-1,-1,-1
871,105,926.463,76.876,83.918,68.41499999999999,0.511,-1,-1,-1
871,140,818.528,65.173,90.774,76.447,0.894,-1,-1,-1
872,12,905.401,90.675,35.749000000000024,50.069,0.933,-1,-1,-1
872,1,1177.716,100.43,50.30199999999991,55.59,0.919,-1,-1,-1
872,43,925.582,79.868,87.279,64.531,0.695,-1,-1,-1
872,3,1287.331,361.675,227.04600000000005,175.848,0.998,-1,-1,-1
872,138,545.021,311.696,336.908,240.35699999999997,0.972,-1,-1,-1
872,105,927.189,77.195,81.17999999999995,67.20999999999998,0.538,-1,-1,-1
872,140,816.717,62.01,93.25,80.576,0.894,-1,-1,-1
873,12,902.996,90.88,39.283000000000015,50.06100000000001,0.933,-1,-1,-1
873,1,1177.931,100.344,49.888999999999896,55.762,0.937,-1,-1,-1
873,138,561.411,311.892,325.948,248.74100000000004,0.979,-1,-1,-1
873,43,926.276,79.734,85.93299999999999,64.265,0.612,-1,-1,-1
873,3,1287.876,361.805,225.86599999999999,175.11600000000004,0.998,-1,-1,-1
873,140,814.961,63.025,94.58400000000006,79.31699999999998,0.932,-1,-1,-1
874,12,899.676,90.102,42.00599999999997,50.315,0.945,-1,-1,-1
874,1,1177.129,100.454,50.5619999999999,55.05,0.939,-1,-1,-1
874,138,568.127,314.088,323.03999999999996,250.38900000000007,0.968,-1,-1,-1
874,43,929.665,79.027,83.38300000000004,64.681,0.603,-1,-1,-1
874,3,1287.482,361.77,226.4079999999999,174.86699999999996,0.998,-1,-1,-1
874,140,815.915,60.168,93.24099999999999,80.904,0.928,-1,-1,-1
875,12,901.16,90.74,40.581999999999994,49.539,0.928,-1,-1,-1
875,1,1177.245,99.52,50.72399999999993,57.05,0.943,-1,-1,-1
875,43,929.576,78.302,83.63400000000001,64.954,0.652,-1,-1,-1
875,138,574.742,319.414,324.086,246.39999999999998,0.965,-1,-1,-1
875,3,1284.84,361.674,232.19000000000005,176.52999999999997,0.997,-1,-1,-1
875,140,813.539,60.367,96.14999999999998,80.51500000000001,0.922,-1,-1,-1
876,12,898.553,90.621,42.923,49.405000000000015,0.945,-1,-1,-1
876,1,1177.256,99.306,50.705999999999904,57.144999999999996,0.924,-1,-1,-1
876,138,583.148,323.076,315.991,248.29099999999994,0.965,-1,-1,-1
876,43,930.277,78.104,83.096,65.20199999999998,0.659,-1,-1,-1
876,3,1287.112,362.187,227.0730000000001,174.75900000000001,0.998,-1,-1,-1
876,140,813.757,59.952,93.11599999999999,79.99799999999999,0.918,-1,-1,-1
877,12,893.461,89.325,48.835000000000036,51.32000000000001,0.967,-1,-1,-1
877,1,1177.441,100.129,50.646999999999935,56.176,0.895,-1,-1,-1
877,43,930.603,78.507,82.22400000000005,64.62,0.693,-1,-1,-1
877,3,1287.442,360.726,226.48800000000006,175.54399999999998,0.998,-1,-1,-1
877,138,593.022,329.017,308.648,245.48399999999998,0.983,-1,-1,-1
877,140,811.943,62.598,89.23500000000001,76.669,0.862,-1,-1,-1
878,12,892.436,89.575,49.317999999999984,50.91599999999998,0.974,-1,-1,-1
878,1,1177.987,100.348,49.580999999999904,56.81699999999999,0.91,-1,-1,-1
878,43,929.698,78.405,82.731,64.69199999999998,0.744,-1,-1,-1
878,138,597.043,330.506,306.33000000000004,251.00300000000004,0.984,-1,-1,-1
878,3,1287.523,360.912,226.39699999999993,175.64600000000002,0.998,-1,-1,-1
878,140,812.411,60.217,86.27700000000004,78.527,0.78,-1,-1,-1
879,1,1177.283,100.118,50.761999999999944,55.55099999999999,0.892,-1,-1,-1
879,12,889.196,91.126,54.922000000000025,48.358000000000004,0.978,-1,-1,-1
879,43,930.296,78.368,82.67700000000002,64.68099999999998,0.743,-1,-1,-1
879,138,604.354,333.485,309.461,252.23900000000003,0.979,-1,-1,-1
879,3,1287.517,360.828,226.1579999999999,175.80899999999997,0.997,-1,-1,-1
879,140,810.435,63.31,85.86500000000001,74.793,0.807,-1,-1,-1
880,12,889.92,91.082,51.597999999999956,48.77600000000001,0.973,-1,-1,-1
880,1,1178.295,100.306,49.26700000000005,57.08,0.919,-1,-1,-1
880,43,929.98,78.438,83.42100000000005,64.66700000000002,0.676,-1,-1,-1
880,138,609.621,340.603,303.5880000000001,246.32199999999995,0.991,-1,-1,-1
880,3,1287.674,360.886,225.74800000000005,175.699,0.997,-1,-1,-1
880,140,809.545,61.369,85.04100000000005,75.02700000000002,0.822,-1,-1,-1
881,12,888.652,90.774,55.495000000000005,48.619,0.979,-1,-1,-1
881,1,1178.241,100.402,49.347999999999956,56.998000000000005,0.897,-1,-1,-1
881,138,615.614,343.588,304.308,257.86599999999993,0.988,-1,-1,-1
881,43,930.329,78.364,83.20600000000002,64.709,0.697,-1,-1,-1
881,3,1287.45,360.435,226.10799999999995,175.997,0.997,-1,-1,-1
881,140,809.675,61.854,85.22299999999996,76.11200000000001,0.813,-1,-1,-1
882,12,889.161,91.379,55.31299999999999,48.181,0.978,-1,-1,-1
882,1,1178.346,100.363,49.27099999999996,56.877999999999986,0.898,-1,-1,-1
882,43,931.246,78.29,81.88900000000001,64.67899999999999,0.689,-1,-1,-1
882,138,617.682,344.997,305.5350000000001,257.113,0.986,-1,-1,-1
882,3,1287.466,360.305,226.019,176.07700000000006,0.997,-1,-1,-1
882,140,808.429,62.174,86.47799999999995,75.95399999999998,0.808,-1,-1,-1
883,12,890.402,90.134,51.438999999999965,49.82700000000001,0.975,-1,-1,-1
883,148,806.426,64.613,86.56100000000004,69.23399999999998,0.689,-1,-1,-1
883,1,1178.336,100.304,49.27500000000009,56.983000000000004,0.895,-1,-1,-1
883,43,931.489,78.139,81.91999999999996,64.847,0.697,-1,-1,-1
883,138,617.745,347.433,312.17999999999995,261.66200000000003,0.958,-1,-1,-1
883,3,1287.331,360.315,226.24299999999994,176.17699999999996,0.997,-1,-1,-1
883,140,805.442,62.105,90.572,76.18200000000002,0.685,-1,-1,-1
884,148,805.831,64.673,87.702,68.548,0.617,-1,-1,-1
884,1,1178.933,100.225,48.95499999999993,56.42699999999999,0.902,-1,-1,-1
884,12,883.559,91.952,60.158000000000015,47.465,0.972,-1,-1,-1
884,43,931.231,79.085,81.47699999999998,63.893000000000015,0.699,-1,-1,-1
884,138,625.705,352.886,309.23300000000006,261.63900000000007,0.96,-1,-1,-1
884,3,1287.746,360.534,225.8409999999999,175.586,0.997,-1,-1,-1
884,140,804.541,64.065,91.21100000000001,74.63,0.737,-1,-1,-1
884,149,933.917,76.215,76.62800000000004,67.303,0.589,-1,-1,-1
885,148,805.404,65.06,86.33799999999997,67.811,0.532,-1,-1,-1
885,1,1178.6,101.07,49.391000000000076,55.77799999999999,0.899,-1,-1,-1
885,12,884.495,91.117,59.192999999999984,48.250000000000014,0.97,-1,-1,-1
885,43,931.03,78.846,82.29399999999998,64.18200000000002,0.733,-1,-1,-1
885,138,626.704,352.685,313.53600000000006,270.06,0.974,-1,-1,-1
885,3,1287.708,360.512,225.8979999999999,175.71999999999997,0.997,-1,-1,-1
885,140,804.89,62.072,90.553,76.95600000000002,0.791,-1,-1,-1
885,149,933.618,76.422,77.024,67.287,0.531,-1,-1,-1
886,1,1177.541,100.266,50.771999999999935,55.290000000000006,0.918,-1,-1,-1
886,12,886.631,91.583,57.198999999999955,48.27000000000001,0.97,-1,-1,-1
886,43,930.965,79.726,82.78599999999994,63.595,0.65,-1,-1,-1
886,138,630.115,360.017,316.6410000000001,273.694,0.895,-1,-1,-1
886,3,1288.007,361.058,225.817,175.572,0.997,-1,-1,-1
886,149,933.885,76.785,77.29999999999995,67.39099999999999,0.626,-1,-1,-1
886,140,805.011,62.66,90.38999999999999,77.636,0.794,-1,-1,-1
887,12,888.56,91.228,51.97799999999995,48.562,0.965,-1,-1,-1
887,1,1178.594,101.105,49.02299999999991,56.00500000000001,0.935,-1,-1,-1
887,138,634.233,359.814,298.294,279.901,0.903,-1,-1,-1
887,43,930.048,79.013,81.75700000000006,64.685,0.562,-1,-1,-1
887,3,1286.958,361.82,227.17399999999998,174.77899999999994,0.998,-1,-1,-1
887,140,803.173,64.401,88.93799999999999,75.3,0.788,-1,-1,-1
888,12,887.637,91.893,52.948999999999955,47.93899999999999,0.962,-1,-1,-1
888,1,1177.378,100.415,50.791999999999916,55.723,0.934,-1,-1,-1
888,138,640.799,367.005,305.89,275.88,0.949,-1,-1,-1
888,43,930.608,79.21,81.41899999999998,64.53700000000002,0.621,-1,-1,-1
888,3,1287.377,362.231,226.721,174.34400000000005,0.998,-1,-1,-1
888,140,802.942,64.887,88.73500000000001,74.644,0.815,-1,-1,-1
889,12,884.493,91.751,54.44200000000001,48.04999999999998,0.954,-1,-1,-1
889,1,1177.699,100.379,50.39799999999991,55.11,0.903,-1,-1,-1
889,138,640.854,373.475,307.446,274.375,0.969,-1,-1,-1
889,43,928.677,79.651,82.91700000000003,64.36800000000001,0.629,-1,-1,-1
889,3,1286.856,362.137,226.84500000000003,174.90799999999996,0.998,-1,-1,-1
889,140,800.829,66.338,86.21900000000005,72.786,0.765,-1,-1,-1
890,12,884.461,91.606,54.77099999999996,48.232,0.947,-1,-1,-1
890,1,1177.762,100.807,50.5,54.38199999999999,0.904,-1,-1,-1
890,138,638.873,379.548,309.20900000000006,281.948,0.944,-1,-1,-1
890,43,927.758,80.104,83.68200000000002,63.983999999999995,0.596,-1,-1,-1
890,3,1286.762,361.61,227.13300000000004,175.625,0.998,-1,-1,-1
890,140,799.905,67.879,87.59500000000003,71.87500000000001,0.774,-1,-1,-1
891,12,890.69,92.037,48.50199999999995,47.852000000000004,0.95,-1,-1,-1
891,1,1178.275,101.846,50.07600000000002,53.85900000000001,0.909,-1,-1,-1
891,138,642.083,382.658,311.5179999999999,279.05499999999995,0.943,-1,-1,-1
891,43,927.874,79.513,83.697,65.1,0.584,-1,-1,-1
891,3,1287.28,361.804,226.3979999999999,175.558,0.998,-1,-1,-1
891,140,798.313,66.585,89.65899999999999,73.12999999999998,0.746,-1,-1,-1
892,138,634.334,383.856,324.677,288.92599999999993,0.952,-1,-1,-1
892,12,885.436,92.54,54.75699999999995,48.19000000000001,0.957,-1,-1,-1
892,1,1178.12,101.709,50.05600000000004,53.603999999999985,0.902,-1,-1,-1
892,43,927.738,79.644,83.36599999999999,64.899,0.609,-1,-1,-1
892,3,1287.442,361.661,226.28199999999993,175.54400000000004,0.998,-1,-1,-1
892,140,797.93,67.376,85.29999999999995,73.894,0.783,-1,-1,-1
893,138,643.684,386.917,318.813,293.035,0.957,-1,-1,-1
893,1,1177.63,100.907,50.81899999999996,53.248000000000005,0.865,-1,-1,-1
893,12,885.54,92.186,54.86800000000005,48.44200000000001,0.963,-1,-1,-1
893,119,913.904,92.176,30.236999999999966,48.187,0.5,-1,-1,-1
893,43,927.558,79.786,83.57299999999998,64.70400000000001,0.629,-1,-1,-1
893,3,1287.073,361.522,226.7539999999999,175.752,0.998,-1,-1,-1
893,140,797.877,69.08,82.41399999999999,70.12400000000001,0.762,-1,-1,-1
894,138,638.213,393.17,324.903,294.52399999999994,0.921,-1,-1,-1
894,12,889.684,91.956,49.70600000000002,48.070999999999984,0.963,-1,-1,-1
894,1,1177.372,101.044,50.952999999999975,53.539,0.906,-1,-1,-1
894,43,927.952,79.568,82.86500000000001,64.92,0.591,-1,-1,-1
894,3,1287.171,361.573,226.65200000000004,175.875,0.998,-1,-1,-1
894,140,795.828,68.88,86.43600000000004,72.79399999999998,0.719,-1,-1,-1
895,1,1177.562,101.121,50.77399999999989,53.20300000000002,0.871,-1,-1,-1
895,12,884.658,91.956,54.942999999999984,48.70299999999999,0.961,-1,-1,-1
895,140,795.566,70.743,83.99900000000002,68.81700000000001,0.545,-1,-1,-1
895,43,927.392,79.8,83.44899999999996,64.63200000000002,0.632,-1,-1,-1
895,138,640.332,409.058,325.58299999999997,283.591,0.943,-1,-1,-1
895,3,1287.244,361.56,226.56799999999998,176.10100000000006,0.998,-1,-1,-1
896,12,884.833,91.891,54.65300000000002,48.711,0.953,-1,-1,-1
896,1,1177.811,101.911,50.394000000000005,53.971000000000004,0.904,-1,-1,-1
896,138,638.278,403.887,333.461,302.84599999999995,0.963,-1,-1,-1
896,43,927.525,80.092,83.36800000000005,64.242,0.635,-1,-1,-1
896,3,1286.979,361.712,227.135,176.09199999999998,0.997,-1,-1,-1
896,140,794.381,69.506,84.00999999999999,71.292,0.708,-1,-1,-1
897,119,909.633,93.894,34.03200000000004,46.05799999999999,0.625,-1,-1,-1
897,12,878.564,91.307,61.178,48.88199999999999,0.93,-1,-1,-1
897,140,792.817,71.644,80.92100000000005,64.85399999999998,0.835,-1,-1,-1
897,1,1179.01,101.598,48.932000000000016,53.41199999999999,0.881,-1,-1,-1
897,43,927.552,81.93,84.019,62.252999999999986,0.618,-1,-1,-1
897,3,1288.014,361.428,226.08999999999992,176.226,0.997,-1,-1,-1
897,138,630.555,406.376,336.6070000000001,313.71399999999994,0.907,-1,-1,-1
898,12,893.055,92.573,45.803999999999974,47.00099999999999,0.94,-1,-1,-1
898,112,875.458,94.068,45.22199999999998,45.76299999999999,0.711,-1,-1,-1
898,140,792.758,73.095,79.80200000000002,63.641999999999996,0.712,-1,-1,-1
898,138,624.444,410.963,343.096,308.565,0.951,-1,-1,-1
898,1,1178.951,101.528,49.067999999999984,53.649000000000015,0.859,-1,-1,-1
898,43,927.871,81.756,83.88499999999999,62.394000000000005,0.631,-1,-1,-1
898,3,1287.685,361.391,226.42200000000003,176.118,0.997,-1,-1,-1
898,150,791.253,71.285,84.80399999999997,69.489,0.549,-1,-1,-1
899,12,893.6,92.47,45.912000000000035,47.15799999999999,0.938,-1,-1,-1
899,112,873.035,94.678,42.20600000000002,44.906000000000006,0.648,-1,-1,-1
899,140,791.864,73.223,79.25900000000001,62.875000000000014,0.756,-1,-1,-1
899,138,624.946,410.643,344.0,316.075,0.932,-1,-1,-1
899,1,1178.959,101.577,48.70100000000002,53.91300000000001,0.904,-1,-1,-1
899,43,927.439,81.627,84.30600000000004,62.188,0.561,-1,-1,-1
899,3,1288.277,361.045,226.15200000000004,175.916,0.997,-1,-1,-1
900,1,1177.577,101.186,50.43599999999992,54.47999999999999,0.951,-1,-1,-1
900,12,879.858,93.88,60.71100000000001,46.40199999999999,0.937,-1,-1,-1
900,140,791.026,72.763,79.57600000000002,63.43299999999999,0.761,-1,-1,-1
900,138,610.324,421.008,361.64,316.088,0.912,-1,-1,-1
900,43,927.977,82.468,83.55799999999999,61.254000000000005,0.613,-1,-1,-1
900,3,1287.785,361.007,226.01199999999994,175.44200000000006,0.997,-1,-1,-1
900,105,925.903,78.621,84.53300000000002,65.85799999999999,0.611,-1,-1,-1
900,150,789.576,71.211,84.793,68.443,0.501,-1,-1,-1
901,12,893.93,92.301,45.87900000000002,47.100999999999985,0.931,-1,-1,-1
901,1,1177.648,101.04,50.26999999999998,54.766000000000005,0.939,-1,-1,-1
901,112,876.177,93.532,48.275999999999954,45.956,0.763,-1,-1,-1
901,43,928.011,81.995,84.45799999999997,61.641999999999996,0.583,-1,-1,-1
901,3,1284.681,361.424,232.20699999999988,176.75099999999998,0.997,-1,-1,-1
901,138,621.626,437.396,349.678,310.1580000000001,0.908,-1,-1,-1
901,140,789.82,72.263,80.13099999999997,64.75800000000001,0.682,-1,-1,-1
901,105,925.643,78.348,85.03499999999997,66.074,0.655,-1,-1,-1
902,12,894.342,92.377,45.47900000000004,47.02499999999999,0.925,-1,-1,-1
902,1,1177.646,101.135,50.15000000000009,54.96500000000002,0.946,-1,-1,-1
902,112,875.367,93.934,46.20900000000006,45.65299999999999,0.738,-1,-1,-1
902,140,789.301,75.03,77.44799999999998,63.653999999999996,0.762,-1,-1,-1
902,138,621.54,445.397,346.60300000000007,318.02500000000003,0.939,-1,-1,-1
902,43,927.491,82.533,85.024,61.019999999999996,0.576,-1,-1,-1
902,3,1284.464,361.438,232.43200000000002,176.65999999999997,0.996,-1,-1,-1
902,105,925.217,78.42,85.53100000000006,65.807,0.671,-1,-1,-1
903,12,894.219,92.425,45.20799999999997,46.956,0.918,-1,-1,-1
903,112,875.659,93.446,48.374000000000024,46.21000000000001,0.771,-1,-1,-1
903,1,1177.782,101.315,49.97199999999998,55.531000000000006,0.94,-1,-1,-1
903,140,790.176,75.314,73.28200000000004,58.94300000000001,0.735,-1,-1,-1
903,138,614.986,452.126,344.97,314.731,0.956,-1,-1,-1
903,43,927.058,82.726,85.09699999999998,60.84700000000001,0.579,-1,-1,-1
903,3,1287.618,360.91,226.52999999999997,175.72100000000006,0.997,-1,-1,-1
903,105,924.842,78.577,85.899,65.607,0.668,-1,-1,-1
904,12,894.626,92.293,44.96900000000005,47.13900000000001,0.914,-1,-1,-1
904,112,875.485,94.073,48.38300000000004,45.59500000000001,0.74,-1,-1,-1
904,1,1177.683,101.347,50.069999999999936,55.426,0.943,-1,-1,-1
904,140,789.141,74.889,74.43700000000001,61.08800000000001,0.826,-1,-1,-1
904,138,608.431,457.654,347.928,317.029,0.963,-1,-1,-1
904,43,927.303,83.078,84.98400000000004,60.448999999999984,0.567,-1,-1,-1
904,3,1287.813,360.817,226.29899999999998,175.70100000000002,0.996,-1,-1,-1
905,12,893.373,92.371,46.263000000000034,47.025999999999996,0.902,-1,-1,-1
905,112,875.145,94.06,50.90499999999997,45.50800000000001,0.749,-1,-1,-1
905,1,1177.826,101.36,49.9079999999999,55.676,0.941,-1,-1,-1
905,140,788.208,74.484,76.34100000000001,63.35000000000001,0.811,-1,-1,-1
905,138,598.66,467.445,359.30100000000004,319.61100000000005,0.941,-1,-1,-1
905,43,927.405,82.099,85.24000000000001,61.61999999999999,0.559,-1,-1,-1
905,3,1288.132,360.705,225.9380000000001,175.86000000000007,0.996,-1,-1,-1
905,105,924.82,78.099,86.101,66.24999999999999,0.681,-1,-1,-1
906,12,894.853,92.027,44.827,47.413,0.907,-1,-1,-1
906,112,874.672,94.475,48.03899999999999,45.081999999999994,0.703,-1,-1,-1
906,1,1177.493,101.248,50.22700000000009,55.19500000000001,0.937,-1,-1,-1
906,138,581.923,473.955,378.08500000000004,324.59,0.947,-1,-1,-1
906,140,789.722,75.372,75.75700000000006,65.02,0.718,-1,-1,-1
906,3,1287.619,360.764,226.452,175.95899999999995,0.997,-1,-1,-1
906,105,926.357,77.622,84.61799999999994,66.95799999999998,0.727,-1,-1,-1
907,12,877.277,90.557,63.110000000000014,49.42999999999999,0.925,-1,-1,-1
907,1,1178.307,101.793,49.29600000000005,54.792,0.944,-1,-1,-1
907,140,788.975,75.006,72.51699999999994,62.238,0.736,-1,-1,-1
907,43,928.354,79.996,84.32600000000002,63.587,0.522,-1,-1,-1
907,3,1287.462,360.889,226.9079999999999,175.83399999999995,0.998,-1,-1,-1
907,138,578.866,482.376,379.1600000000001,336.58899999999994,0.914,-1,-1,-1
908,138,563.358,493.633,397.322,333.489,0.94,-1,-1,-1
908,119,906.503,93.341,36.035999999999945,46.461,0.675,-1,-1,-1
908,12,876.836,90.894,63.182000000000016,49.196,0.925,-1,-1,-1
908,1,1178.086,101.64,49.528999999999996,54.91199999999999,0.951,-1,-1,-1
908,140,786.415,78.354,74.41100000000006,58.82600000000001,0.77,-1,-1,-1
908,43,927.449,79.85,85.25400000000002,63.69200000000001,0.574,-1,-1,-1
908,3,1287.566,361.104,226.7360000000001,175.40899999999993,0.998,-1,-1,-1
909,119,906.349,93.33,36.56200000000001,46.72099999999999,0.741,-1,-1,-1
909,0,872.954,99.008,37.412000000000035,40.919,0.526,-1,-1,-1
909,1,1177.718,101.82,50.32999999999993,53.27699999999999,0.943,-1,-1,-1
909,12,876.41,91.439,63.75800000000004,48.745000000000005,0.935,-1,-1,-1
909,140,785.979,79.209,74.51300000000003,59.216999999999985,0.828,-1,-1,-1
909,43,927.818,81.146,84.82100000000003,62.483999999999995,0.621,-1,-1,-1
909,138,571.493,498.155,382.03499999999997,347.90100000000007,0.911,-1,-1,-1
909,3,1287.767,361.671,226.36599999999999,175.07300000000004,0.997,-1,-1,-1
910,12,892.796,92.26,46.44100000000003,47.271,0.916,-1,-1,-1
910,151,637.62,44.284,83.87099999999998,38.815999999999995,0.966,-1,-1,-1
910,112,875.896,94.959,47.04200000000003,44.565,0.728,-1,-1,-1
910,1,1178.216,101.864,49.9079999999999,53.162000000000006,0.901,-1,-1,-1
910,52,874.455,106.567,27.18399999999997,33.05,0.505,-1,-1,-1
910,140,784.181,79.801,75.84199999999998,58.87400000000001,0.903,-1,-1,-1
910,138,562.911,509.807,372.19999999999993,341.528,0.862,-1,-1,-1
910,43,927.022,80.628,85.29899999999998,63.129000000000005,0.593,-1,-1,-1
910,3,1287.813,361.421,226.27099999999996,175.199,0.998,-1,-1,-1
910,105,929.777,76.853,80.62800000000004,67.801,0.631,-1,-1,-1
911,12,892.535,91.749,47.03499999999997,47.863,0.92,-1,-1,-1
911,1,1178.226,101.892,49.97700000000009,52.897999999999996,0.885,-1,-1,-1
911,112,875.675,94.681,46.77999999999997,44.91199999999999,0.739,-1,-1,-1
911,151,649.242,44.891,88.65300000000002,39.392,0.927,-1,-1,-1
911,52,874.46,106.195,27.369000000000028,33.55500000000001,0.539,-1,-1,-1
911,140,784.49,80.699,73.96900000000005,56.706,0.869,-1,-1,-1
911,43,927.566,80.846,85.06899999999996,62.97,0.572,-1,-1,-1
911,3,1288.464,361.458,225.34899999999993,174.85499999999996,0.997,-1,-1,-1
911,138,546.661,517.58,396.996,356.21400000000006,0.877,-1,-1,-1
911,105,929.827,76.967,80.86000000000001,67.788,0.65,-1,-1,-1
912,12,892.265,92.061,47.222999999999956,47.69800000000001,0.932,-1,-1,-1
912,151,662.468,45.363,89.69299999999998,38.55799999999999,0.979,-1,-1,-1
912,52,873.219,103.832,28.638000000000034,37.21100000000001,0.559,-1,-1,-1
912,112,876.359,94.459,46.60299999999995,45.315,0.78,-1,-1,-1
912,1,1178.214,101.739,49.83999999999992,53.03,0.895,-1,-1,-1
912,140,784.631,79.234,74.42600000000004,61.69600000000001,0.87,-1,-1,-1
912,43,927.391,80.29,86.024,63.596999999999994,0.583,-1,-1,-1
912,138,533.892,531.293,404.04999999999995,350.76300000000003,0.872,-1,-1,-1
912,3,1288.683,361.755,225.30899999999997,174.96400000000006,0.997,-1,-1,-1
913,109,677.157,45.37,93.53100000000006,40.336999999999996,0.974,-1,-1,-1
913,119,906.167,92.695,37.10900000000004,47.400000000000006,0.677,-1,-1,-1
913,1,1178.158,101.576,49.95700000000011,53.361999999999995,0.896,-1,-1,-1
913,12,876.895,91.391,62.78399999999999,49.17,0.931,-1,-1,-1
913,140,782.928,80.062,73.09500000000003,59.120999999999995,0.915,-1,-1,-1
913,138,533.75,534.452,393.024,367.741,0.945,-1,-1,-1
913,43,927.209,80.415,85.53599999999994,63.83400000000002,0.587,-1,-1,-1
913,3,1288.693,362.292,225.29199999999992,174.43,0.998,-1,-1,-1
914,109,697.972,46.495,88.12699999999995,39.28799999999999,0.953,-1,-1,-1
914,1,1177.75,101.408,50.690000000000055,52.95700000000001,0.91,-1,-1,-1
914,152,685.84,45.337,39.486999999999966,34.666,0.743,-1,-1,-1
914,119,908.671,93.88,35.25300000000004,46.245000000000005,0.55,-1,-1,-1
914,12,876.974,91.733,61.98799999999994,48.96600000000001,0.911,-1,-1,-1
914,140,782.82,81.032,73.92100000000005,61.217,0.898,-1,-1,-1
914,43,926.542,80.52,86.13,64.04900000000002,0.579,-1,-1,-1
914,3,1288.484,362.278,225.45800000000008,174.54899999999998,0.998,-1,-1,-1
914,138,525.068,551.853,401.30899999999997,365.07499999999993,0.888,-1,-1,-1
915,1,1177.842,101.346,50.631000000000085,52.554,0.921,-1,-1,-1
915,12,876.693,91.972,62.065000000000055,48.55499999999999,0.913,-1,-1,-1
915,109,702.748,46.482,98.37599999999998,38.363,0.985,-1,-1,-1
915,140,783.111,82.703,72.19299999999998,57.28799999999998,0.916,-1,-1,-1
915,43,926.663,81.041,86.23000000000002,63.518,0.581,-1,-1,-1
915,3,1288.465,362.23,225.53700000000003,174.73000000000002,0.998,-1,-1,-1
915,138,514.44,567.719,404.7049999999999,353.645,0.946,-1,-1,-1
916,45,723.945,46.521,91.80200000000002,39.028000000000006,0.985,-1,-1,-1
916,138,497.416,570.534,415.33,377.062,0.91,-1,-1,-1
916,1,1177.755,101.548,50.85400000000004,52.48599999999999,0.932,-1,-1,-1
916,12,879.216,91.14,60.04899999999998,49.538,0.918,-1,-1,-1
916,43,925.741,81.183,86.61900000000003,63.11999999999999,0.611,-1,-1,-1
916,140,779.638,85.035,73.93700000000001,57.777000000000015,0.899,-1,-1,-1
916,3,1288.298,362.229,225.74299999999994,174.20300000000003,0.998,-1,-1,-1
917,64,740.987,48.002,90.88199999999995,38.058,0.959,-1,-1,-1
917,12,876.232,92.194,63.870000000000005,48.634,0.933,-1,-1,-1
917,1,1178.43,99.605,49.136999999999944,55.039,0.885,-1,-1,-1
917,140,779.948,83.921,72.18299999999999,56.42299999999999,0.959,-1,-1,-1
917,43,927.634,82.042,84.53399999999999,61.893,0.629,-1,-1,-1
917,138,486.98,584.141,421.13200000000006,381.15199999999993,0.884,-1,-1,-1
917,3,1287.867,360.654,225.83999999999992,175.67899999999997,0.997,-1,-1,-1
917,105,930.289,77.508,80.70399999999995,67.64899999999999,0.619,-1,-1,-1
918,64,757.046,48.413,90.49199999999996,38.075,0.96,-1,-1,-1
918,138,483.923,595.074,407.664,385.90099999999995,0.886,-1,-1,-1
918,1,1177.883,101.011,50.455999999999904,52.269000000000005,0.879,-1,-1,-1
918,12,876.913,92.135,63.275999999999954,48.43400000000001,0.929,-1,-1,-1
